time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14
Time(s), VOLT 1 [BUS1 16.500], ANGL 1 [BUS1 16.500], VOLT 2 [BUS2 230.00], ANGL 2 [BUS2 230.00], VOLT 3 [BUS3 230.00], ANGL 3 [BUS3 230.00], FREQ 1 [BUS1 16.500], FREQ 2 [BUS2 230.00], FREQ 3 [BUS3 230.00], GREFGEN1, VREFGEN1, PELECGEN1, QELECGEN1, PMECHGEN1
-0.002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.048, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.098, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.148, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.198, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.248, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.298, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.347999, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.397998, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.447998, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.497997, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.547997, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.597996, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.647995, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.697995, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.747994, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.797993, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.847993, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.897992, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.947991, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.997991, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.999991, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
0.999991, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.04999, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.1, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.15, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.2, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.25, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.3, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.35001, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.40001, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.45001, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.50001, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.55002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.60002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.65002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.70002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.75003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.80003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.85003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.90003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
1.95004, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.00004, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.00004, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.05003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.10003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.15003, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.20002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.25002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.30002, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.35001, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.40001, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.45, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.5, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.55, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.59999, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.64999, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.69999, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.74998, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.79998, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.84998, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.89997, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.94997, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
2.99996, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
3.00096, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
3.00096, 1.01015, 0.239552, 0, 0, 0, 0, 0, 0, 0, 0, 1.11168, 0, 0, 0
